Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3
50,0,19.23,38.0,17.5,39.79,20.5,37.5
230,20,20.0,40.1633333333333,18.39,40.9,20.6,38.7
300,0,22.39,45.8,21.29,43.645,25.2,39.8266666666667
50,0,24.2,34.4666666666667,21.5,35.7257142857143,24.0,34.79
100,0,22.1666666666667,38.4333333333333,20.6,38.4,21.5,38.8633333333333
100,0,21.5333333333333,42.4,21.125,40.72,20.566666666666695,41.8633333333333
40,0,20.29,36.56,18.39,37.59,21.4214285714286,36.0
60,0,21.4633333333333,41.9666666666667,19.0,45.2,23.066666666666695,39.76
90,0,19.79,35.5666666666667,18.1,35.7233333333333,20.1,35.79
210,0,21.5,41.0,19.8233333333333,43.66,22.39,38.2
140,20,22.7,36.83,20.23,37.29,23.5,35.59
120,0,24.0,40.8666666666667,28.5571428571429,29.297142857142905,25.0,37.0
60,0,21.7,35.0,19.4266666666667,35.4333333333333,20.39,37.0
70,0,24.39,46.59,24.29,44.7233333333333,25.7,42.5
50,0,23.4633333333333,37.76,21.68,39.036,24.7,38.29
50,0,21.89,41.79,23.3266666666667,39.2266666666667,23.1,38.53
50,0,21.8566666666667,42.76,19.1,46.4,23.0,39.7
230,40,21.0,44.8266666666667,19.566666666666695,45.4666666666667,21.4633333333333,42.4666666666667
60,10,20.79,37.7,18.89,39.8266666666667,22.0,34.6633333333333
80,0,22.1,36.1266666666667,20.0,37.23,22.0,35.4
130,10,20.8566666666667,34.46,20.2,33.5666666666667,20.29,34.3633333333333
70,0,24.8233333333333,49.73,22.89,50.59,25.89,44.73
50,0,25.2,48.4666666666667,23.39,49.79,26.6,44.5
100,0,22.2,36.8633333333333,20.39,37.6266666666667,22.066666666666695,35.53
370,40,21.2,46.0666666666667,20.79,44.8266666666667,20.73,45.36
240,0,24.6666666666667,46.9966666666667,24.29,43.6333333333333,25.79,42.0
50,20,20.5333333333333,38.29,18.0,40.79,20.9633333333333,37.0
90,0,22.2,39.09,23.79,35.1633333333333,23.1,37.7
80,0,21.2,36.5,18.1,40.4,22.2,34.9333333333333
40,0,19.5,46.23,18.7,46.1266666666667,19.8566666666667,45.2
30,0,20.2,35.5,17.7,37.8633333333333,20.89,36.09
50,0,23.2,41.7,21.0285714285714,44.3528571428571,24.39,38.5
70,30,23.0,43.0,21.2,44.7228571428571,24.4633333333333,39.4
50,0,22.89,39.29,20.89,39.1266666666667,25.0,35.79
80,0,20.7,33.73,19.0333333333333,34.0666666666667,20.1,35.178
80,0,18.5,38.7,17.39,38.4666666666667,18.76,39.0666666666667
30,0,21.39,48.3666666666667,20.5,44.06,21.79,44.00875
30,0,21.5,38.5,17.89,43.0,22.39,37.1266666666667
50,10,21.89,44.3266666666667,20.6,44.29,22.0,44.0
50,0,21.815,47.425,21.3566666666667,45.26,22.39,45.5
60,0,21.7,37.3633333333333,18.0,42.9333333333333,23.2,37.7
100,0,21.39,37.0,19.2,39.03,23.7,35.9
100,20,23.2,46.5,22.73,43.6633333333333,22.6,44.9822222222222
70,0,21.5,36.1942857142857,20.0,36.4,20.5,37.3175
440,0,22.7933333333333,37.6,21.5,34.33,22.7,34.9
50,0,21.6,40.06,21.066666666666695,39.09,21.39,41.53
30,0,21.2,43.4,20.566666666666695,42.7,20.6,44.29
50,0,20.89,35.6266666666667,17.89,39.2,21.0,35.1266666666667
150,10,22.2266666666667,44.6966666666667,22.0,41.03,23.066666666666695,38.76
80,0,23.39,39.2666666666667,24.23,35.7566666666667,24.9266666666667,38.26
320,20,21.0,44.43,20.3233333333333,41.9,21.6,44.585
60,10,20.79,44.29,20.2,42.56,22.0,45.93
70,0,25.1,39.03,24.6333333333333,37.5,25.39,37.23
50,0,22.1666666666667,41.5,19.6,44.23,24.29,39.59
300,0,23.2,48.7966666666667,22.066666666666695,46.7233333333333,24.3266666666667,44.33333333333329
80,20,21.1,44.66666666666671,19.39,42.3266666666667,20.625,41.6175
50,0,21.89,36.4,24.8233333333333,30.23,22.6,35.2
30,0,21.29,37.1266666666667,18.39,40.1266666666667,21.5,36.59
80,30,19.6,38.73,18.39,39.93,19.79,37.5
70,10,19.73,41.33333333333329,18.1333333333333,39.19333333333329,20.29,37.2
90,0,23.6,41.1333333333333,22.54,40.358,24.29,38.4666666666667
110,0,21.23,39.99,19.7,39.3175,22.2,40.0
200,0,22.39,41.1333333333333,20.2,43.79,24.5,39.0666666666667
80,0,22.5,32.1933333333333,25.5,25.3933333333333,22.5333333333333,32.3266666666667
50,0,23.6,37.7,21.5,39.2,24.7,38.29
110,0,24.2,33.56,23.7,30.566666666666695,23.6,34.3266666666667
60,0,19.0,38.7,18.2,38.29,18.7,40.0
50,0,21.6,37.5,20.0,36.9,20.7,38.5
40,0,21.23,36.59,19.89,36.76,20.7,36.9333333333333
70,0,24.79,47.1633333333333,23.854,48.22,26.0571428571429,43.4
40,0,19.79,43.79,19.15,43.345,20.0,44.7
70,0,21.89,39.9666666666667,20.39,40.23,24.066666666666695,36.8633333333333
20,0,19.7,46.2,19.1,45.4,19.9633333333333,45.0
470,0,20.1,37.5666666666667,18.3233333333333,39.5,21.9933333333333,35.1
60,0,20.1333333333333,37.1633333333333,18.1,39.59,21.9266666666667,34.1633333333333
40,0,20.5,44.26,19.79,43.7,20.0,43.3266666666667
50,0,19.79,44.1633333333333,19.1666666666667,43.9333333333333,20.1,44.2
40,0,20.29,38.49,18.2,39.83333333333329,20.7,39.6633333333333
50,0,18.89,44.2,18.29,44.0,19.89,45.09
20,0,19.79,37.2,19.0,36.73,18.6,38.23
100,0,21.9266666666667,35.93,20.025,36.4,21.625,34.7225
20,0,19.1,42.09,18.5,41.29,19.29,43.1266666666667
90,0,24.7,52.1633333333333,24.1,51.23,26.39,45.59
50,0,23.89,35.06,20.9685714285714,37.0257142857143,24.1285714285714,35.3214285714286
60,10,22.7,41.345,20.89,42.7,23.39,39.73
50,0,21.29,39.5,18.7,43.0,22.39,39.0
50,0,20.5,38.1633333333333,18.6,38.91666666666671,20.6,37.9
100,0,22.0,47.0933333333333,22.26,43.1233333333333,23.1,38.9
80,0,23.0,40.9566666666667,20.39,43.9,24.3566666666667,39.1333333333333
40,0,19.89,35.73,18.0,36.9666666666667,20.29,34.7
50,0,22.89,41.53,20.1333333333333,45.2,24.6,38.7
110,0,23.1,38.96,20.8233333333333,38.6333333333333,23.6666666666667,33.79
140,10,21.4633333333333,40.6633333333333,18.79,44.9666666666667,22.39,37.79
50,0,19.23,46.8266666666667,18.5,46.7,19.79,45.29
40,0,19.7,45.09,18.89,44.59,20.39,44.0
120,0,20.79,40.93,17.79,44.7,23.0,39.4333333333333
80,0,21.29,42.26,21.26,39.1333333333333,22.1,37.8266666666667
100,0,22.1,35.9333333333333,19.89,37.2,22.5,33.8633333333333
60,0,21.5,37.4333333333333,18.39,41.6266666666667,22.2,37.0
50,0,22.0,41.5,20.79,42.09,23.39,38.29
40,0,22.79,39.4666666666667,21.0,40.93,22.1666666666667,38.4
60,0,23.1,38.2,22.89,36.29,22.73,38.1633333333333
70,0,20.7,33.76,19.1,34.06,20.1,35.2
50,0,22.29,41.79,19.89,44.1633333333333,24.566666666666695,40.0
50,30,23.1666666666667,45.09,22.23,44.09,23.29,45.1633333333333
110,0,22.8233333333333,38.36,21.79,35.8633333333333,24.4633333333333,34.76
40,0,20.0333333333333,45.23,19.2,44.8633333333333,20.5,44.4
70,20,21.9633333333333,44.6266666666667,21.39,42.79,21.60625,45.40625
560,0,21.1666666666667,33.8333333333333,19.9266666666667,31.5333333333333,22.2933333333333,36.8
100,10,22.89,46.4,21.89,45.4666666666667,21.89,46.79
180,20,18.5333333333333,43.4,18.025,42.1175,19.29,42.4
60,0,21.0,41.0,18.2,45.1266666666667,23.1,39.9
680,0,20.29,39.33333333333329,19.6,38.36,20.5333333333333,40.3266666666667
120,0,21.6666666666667,42.59,21.15,41.1,24.3566666666667,42.4666666666667
280,10,20.6666666666667,40.2666666666667,19.6,40.0266666666667,21.26,45.3966666666667
70,10,23.8233333333333,34.59,22.5,33.9666666666667,23.6,35.29
30,0,21.0,39.09,18.5,43.1266666666667,21.8233333333333,37.4333333333333
20,0,20.1,45.1633333333333,19.29,44.59,20.5,44.23
50,0,21.0,39.3266666666667,18.6333333333333,43.0,21.79,37.4
80,0,21.79,38.53,19.79,41.36,22.79,37.2
60,0,22.1,41.5,21.2,40.59,21.5,42.59
270,0,20.9266666666667,40.3633333333333,19.5,38.6266666666667,22.26,39.4666666666667
120,10,19.0,38.9666666666667,17.6,39.7233333333333,18.73,38.7
590,20,21.1,43.8266666666667,20.6,41.7,21.8566666666667,47.73
100,20,23.2,45.1,22.6333333333333,43.1266666666667,22.5,44.6022222222222
120,0,21.6,42.6633333333333,21.066666666666695,41.29,24.5333333333333,42.7666666666667
70,30,21.73,38.29,20.1,38.9333333333333,20.9633333333333,38.4
450,10,23.3233333333333,49.7566666666667,22.29,46.2333333333333,26.6333333333333,40.73
70,0,22.2,42.53,21.6333333333333,41.5666666666667,21.1,44.4633333333333
20,0,18.89,44.79,18.2,44.7,20.0,45.0
60,10,19.5,39.59666666666671,16.7,42.83333333333329,20.0,37.09
110,10,24.6814285714286,47.06571428571431,25.1,42.7142857142857,26.3709523809524,41.8619047619048
220,10,22.0,38.6566666666667,21.1,37.6266666666667,22.5,37.4
60,0,21.3566666666667,35.9,18.39,38.8266666666667,20.0,36.23
120,0,22.8233333333333,36.53,22.6,34.56,27.4633333333333,38.19333333333329
110,30,23.0,44.2,22.39,42.59,22.39,44.3877777777778
50,0,23.0,36.09,20.7,37.9,23.89,37.2
60,0,21.29,37.2,18.3233333333333,40.7,22.2,37.4
100,0,21.1,39.29,21.26,36.7,21.8233333333333,38.59666666666671
40,0,20.1,37.2,17.0666666666667,40.5,20.1,37.9
70,30,20.8566666666667,53.66,20.2,47.05666666666671,20.2,48.4475
90,0,21.5333333333333,45.33333333333329,21.066666666666695,43.0266666666667,22.29,40.0225
140,0,26.0,39.0266666666667,25.1,37.3633333333333,27.6,33.67
160,10,19.89,37.9,19.6,37.2,19.0,39.53
40,0,21.89,44.53,20.39,46.1266666666667,23.0,41.7
70,0,21.89,39.4666666666667,21.0,38.79,21.0,41.29
30,0,19.2,40.9333333333333,18.5,40.0,19.29,42.5
50,0,21.89,39.09,20.43,40.3266666666667,22.89,37.7
50,0,21.5,44.0,20.1,44.7,22.1,44.0
40,0,23.1,38.2,20.3233333333333,40.7,23.1666666666667,38.59
30,0,22.0,45.26,21.7,43.79,22.0,44.59
30,0,23.2,46.9666666666667,23.39,44.156,24.6,41.8633333333333
40,0,19.0,41.2,18.39,40.4,19.26,42.7
40,0,20.5,35.09,18.5333333333333,35.79,20.79,36.53
50,0,21.79,35.53,18.8233333333333,37.53,22.2,35.79
50,0,22.1666666666667,39.7,21.2,39.29,21.29,43.59
180,20,22.79,37.83333333333329,21.2,37.0,22.7,36.9
50,0,18.39,43.09,17.4266666666667,43.8266666666667,19.1,42.3633333333333
50,0,22.89,46.0,21.066666666666695,48.1333333333333,25.1,42.23
50,0,22.29,39.2,19.7,41.9333333333333,22.7,38.7
100,20,20.6,36.7,19.2,36.59,20.79,36.9666666666667
360,0,24.0,38.5933333333333,28.6,28.896,25.0,36.86
110,0,22.2,38.2,20.6,38.4,21.5,38.79
70,30,20.5,37.3633333333333,20.5,35.7,20.1666666666667,37.06
130,30,22.7,36.03,20.29,36.93,23.3233333333333,35.59
70,0,22.5,41.4,22.89,38.2,23.29,39.2
60,0,22.5,41.3266666666667,22.89,38.1266666666667,23.29,39.2
40,0,21.29,43.9,20.7,42.3266666666667,21.89,45.59
40,0,18.8566666666667,39.5,16.89,41.23,19.89,37.5
40,20,21.79,34.9975,19.4266666666667,37.09,21.23,35.2
20,0,23.0,41.09,21.0125,42.13125,24.7,39.73
80,0,21.3566666666667,36.56,19.2,38.5,21.29,35.23
80,20,21.9633333333333,38.7,18.39,42.6633333333333,22.4633333333333,37.76
70,0,19.89,42.1266666666667,19.29,40.6266666666667,20.79,41.9
50,0,21.2,37.4,18.6,39.76,22.6,36.7
60,0,24.89,48.0,24.8185714285714,46.0,26.0,43.88625
310,0,26.26,41.6233333333333,25.7633333333333,37.39,28.7,36.254
100,10,22.89,49.5266666666667,22.566666666666695,44.26,22.29,46.9666666666667
80,0,20.0,34.26,18.6333333333333,34.9333333333333,19.7385714285714,36.2
30,0,22.4175,37.4,19.5,40.4666666666667,22.2,36.6633333333333
280,20,20.89,38.0666666666667,19.89,37.8,23.07,42.65
100,0,24.1,33.59,23.566666666666695,31.566666666666695,23.6,34.6266666666667
40,10,22.7,39.53,21.0,40.9333333333333,22.2,38.4
130,20,19.5,36.79,17.23,39.8633333333333,19.79,36.59
50,0,21.73,35.59,18.79,37.59,22.2,35.73
100,0,21.4633333333333,33.6633333333333,20.0,33.9333333333333,20.12,35.572
80,0,21.39,38.8,18.6333333333333,42.23,22.39,39.2
90,0,25.5,49.83333333333329,25.1,47.2,26.31,45.834
90,0,20.89,35.0,19.4633333333333,35.09,21.1,33.9333333333333
50,10,19.7,32.9,18.6333333333333,33.23,19.2,32.79
60,0,22.5,41.0,19.39,45.73,24.1,38.8633333333333
90,0,20.6,37.7,19.566666666666695,38.09,19.79,37.59
50,0,21.29,38.29,18.6,41.79,22.79,38.29
60,0,21.6333333333333,35.99,21.5,33.26,21.39,34.2
60,0,20.2,36.59,18.29,37.29,20.4633333333333,37.26
90,30,23.1,44.59,22.6666666666667,43.1266666666667,21.8233333333333,44.86
60,20,22.29,42.0,21.5,40.9333333333333,21.7,43.09
40,0,18.0,40.29,16.89,40.79,18.2,39.79
110,0,20.6,36.9475,19.7,34.1333333333333,19.89,35.9266666666667
420,10,25.5,46.99,25.414,43.036,26.89,41.29
50,0,21.6,37.26,19.4633333333333,37.8266666666667,22.5,36.06
110,10,23.5,40.0266666666667,20.76,43.3633333333333,24.0333333333333,37.6566666666667
230,10,23.5,45.6633333333333,22.89,42.29,24.9633333333333,46.1333333333333
100,10,21.5,40.7666666666667,23.26,37.4266666666667,22.39,38.4
40,0,20.29,38.5,18.2,40.2,20.7,39.59
410,20,16.79,45.29,16.1,45.3633333333333,17.2,42.59
50,0,21.39,35.7233333333333,18.3233333333333,37.7,21.39,34.8266666666667
60,0,20.566666666666695,42.26,19.79,40.09,21.0,40.3266666666667
120,30,21.73,38.8933333333333,19.7,36.8266666666667,21.0,36.7233333333333
110,0,22.2,39.03,23.79,35.09,23.0333333333333,37.6266666666667
20,0,21.5,44.0,20.0333333333333,44.6266666666667,22.1,43.9
40,20,21.5,41.2,19.1,45.2,21.0,39.09
90,0,21.3233333333333,43.5266666666667,21.066666666666695,41.03,21.6222222222222,44.4222222222222
100,10,22.0333333333333,38.6333333333333,20.23,38.29,21.39,38.7
60,0,21.2,43.79,20.6,42.29,21.79,45.59
40,0,22.23,42.1266666666667,24.3233333333333,37.26,23.1666666666667,39.1633333333333
40,0,21.0333333333333,38.3266666666667,18.5,40.66,20.29,38.0
80,0,23.4266666666667,38.1266666666667,22.2,36.58,24.39,35.7
50,0,25.2,39.7,23.1,41.03,25.8614285714286,34.5
100,20,22.8566666666667,31.8266666666667,21.0,32.0,21.6,33.6266666666667
50,0,21.29,38.3633333333333,18.7,41.1333333333333,23.29,36.1633333333333
50,10,21.5,37.6333333333333,19.6,38.53,20.6,38.59
30,0,19.6,41.09,18.1333333333333,41.7,19.79,40.59
70,0,24.2,41.76,25.7914285714286,35.34,26.5,37.53
30,0,18.26,39.1633333333333,17.2,39.59,18.39,39.5
60,0,20.79,36.9,17.4266666666667,41.0,20.7,37.53
60,0,22.29,39.1633333333333,22.9633333333333,36.5,22.29,38.0
50,0,17.89,44.5,17.1,44.8266666666667,19.0,42.26
340,0,22.2,38.4,20.0,39.9,23.0,36.7
80,10,21.76,42.1633333333333,20.29,43.53,23.9633333333333,38.43
70,0,20.8566666666667,36.29,19.29,36.53,21.29,35.43
100,0,21.79,35.2,19.2,37.5,20.7,36.4
50,0,23.6666666666667,35.0,22.0,35.03,23.6,35.5
130,0,22.5,37.1175,21.89,34.9333333333333,25.1333333333333,35.53
100,0,23.5,36.16666666666671,22.7,33.36,24.16,34.856
50,0,21.79,40.0,19.6,42.6266666666667,22.89,37.79
70,0,24.7,38.56,22.0,40.63125,24.5,32.8266666666667
90,20,21.23,39.59,19.1666666666667,41.9333333333333,22.26,37.59
50,0,22.2,39.53,20.23,41.7,22.0,38.2
30,0,21.89,44.5,20.4266666666667,46.0,23.1,41.79
60,0,19.8233333333333,46.06,19.2,44.8633333333333,19.7,44.59
50,0,20.1,42.7,19.6,40.79,21.0,41.79
140,0,23.7,39.93,22.4266666666667,38.69333333333329,23.89,39.2666666666667
90,30,22.39,47.19333333333329,22.1,44.53,22.1,46.356
130,20,21.5,41.29,20.0,43.1266666666667,24.2,39.89
40,0,18.6,43.29,17.6333333333333,44.03,19.4266666666667,42.7
110,10,25.6,42.7,25.6,38.79,26.6,38.656
390,10,22.496666666666705,43.19333333333329,21.5594444444444,38.90333333333329,21.1933333333333,43.7233333333333
50,0,20.79,42.0,19.89,41.7,20.79,44.59
50,0,22.2,35.7,19.29,38.1266666666667,23.29,37.2
50,0,22.175,37.7,23.7,33.5,22.79,36.06
70,0,23.066666666666695,47.0,22.79,45.59,24.5,41.79
80,0,21.6,35.2,18.5333333333333,38.3633333333333,22.5333333333333,34.5
50,0,21.7,41.5,20.89,40.5,21.5,42.5
310,0,22.8233333333333,41.2266666666667,22.5,38.06,23.2,38.29
30,0,19.8566666666667,37.7,16.5,42.4,20.2,37.29
470,0,21.89,45.9666666666667,21.89,44.49,24.1333333333333,42.6
50,0,20.2,36.9,17.3566666666667,40.09,20.1666666666667,37.09
260,0,20.29,38.6633333333333,18.1666666666667,40.2,20.6,39.1633333333333
50,0,22.2,39.09,19.7,41.4,22.2,38.7
30,0,21.5,45.9,20.9633333333333,43.9,22.6,45.09
50,0,20.79,43.59,19.5,44.7,21.8614285714286,42.2257142857143
80,0,21.042857142857095,39.1571428571429,20.29,37.5642857142857,20.79,38.2771428571429
50,30,20.6,36.9,17.5,40.5666666666667,21.6,34.9333333333333
70,0,23.7,37.8266666666667,24.5,34.29,25.1,38.03
80,0,22.89,45.03,20.79,47.0,24.6,40.45
60,0,23.0,39.7,20.566666666666695,41.5,25.264285714285695,37.59
90,0,19.7,36.29,17.6,38.56,20.26,35.76
100,10,20.76,40.8266666666667,19.566666666666695,41.36,21.1333333333333,39.5
70,0,21.89,40.26,20.5,40.29,24.2,37.06
40,0,23.89,40.03,25.29,34.4,24.39,37.6685714285714
90,0,21.0,39.73,18.39,43.4,22.29,39.09
80,10,22.566666666666695,45.79,22.1333333333333,43.26,23.26,47.0633333333333
50,0,21.2,37.59,18.2,39.9666666666667,21.8566666666667,36.26
40,0,19.1,38.9,17.39,40.8266666666667,20.6,38.09
50,0,23.89,35.0,21.042857142857095,36.8057142857143,24.1,35.3371428571429
60,0,21.1,39.7,20.4266666666667,39.9,21.89,37.5
70,0,21.4266666666667,45.5666666666667,21.1,42.9333333333333,22.29,40.09
50,0,22.39,35.5,19.6,37.76,23.23,37.1266666666667
70,0,23.0,40.8266666666667,20.5,43.9666666666667,24.0,38.2
50,0,19.79,36.79,16.79,40.7,20.29,37.4666666666667
40,0,20.1,45.2,19.29,44.7,20.5,44.23
80,0,22.566666666666695,41.5,21.5333333333333,41.9666666666667,23.0,39.2
20,0,19.2,36.9,16.89,39.5,19.7,38.59
120,0,22.0333333333333,36.93,20.0,38.2233333333333,22.2,35.29
40,0,22.79,38.6266666666667,20.5,40.9333333333333,22.1,37.59
100,20,21.5,46.86,20.745,44.79,21.6,43.2
40,0,22.0,36.5771428571429,20.1142857142857,37.2,20.764285714285695,37.9
240,0,21.6,39.11,20.0,37.42,20.6,37.4114285714286
70,0,21.1,50.99,20.5,45.7566666666667,21.39,44.0666666666667
80,0,22.1666666666667,41.36,21.2,40.19333333333329,22.6557142857143,40.9071428571429
110,0,21.3566666666667,42.4,20.96,41.2,20.5333333333333,41.79
60,0,21.0,41.59,20.39,40.0,22.4266666666667,43.03
90,0,23.5,39.3633333333333,24.176,37.32,25.0,37.79
130,0,24.4490909090909,53.1811818181818,23.4225225225225,52.7248048048048,27.3688181818182,46.7790909090909
60,0,22.29,43.3266666666667,21.4633333333333,42.09,22.6,44.0
50,0,19.066666666666695,34.9,18.39,34.4633333333333,19.29,35.3633333333333
80,20,21.89,42.1266666666667,19.39,46.2,23.5333333333333,38.4666666666667
80,10,20.79,37.7,19.2,39.4333333333333,22.0,34.79
100,0,22.5,45.8633333333333,21.6666666666667,43.59,25.5333333333333,40.59
50,0,22.066666666666695,40.93,18.79,46.26,24.1,39.26
60,10,24.39,44.56,23.2,43.754,26.73,39.23
40,0,19.6,41.23,18.29,41.59,19.79,40.7
690,20,21.39,39.59,20.86,39.56,23.0,37.1633333333333
120,0,21.0333333333333,34.4666666666667,20.1,32.59,21.5,34.8633333333333
70,10,22.73,27.7333333333333,21.9266666666667,25.7633333333333,22.39,34.76
30,0,21.6333333333333,39.8266666666667,20.73,39.5,20.5,41.9666666666667
50,0,22.89,33.0,22.79,30.29,22.39,35.79
40,0,21.7,38.5,19.5,40.8266666666667,22.23,37.3266666666667
70,0,24.0,45.06,21.6,47.79,25.39,41.2
50,0,24.7,47.5,23.39,48.2,26.58,41.92
70,10,21.1,45.1566666666667,20.4266666666667,43.26,22.9572222222222,45.3438888888889
50,0,22.4633333333333,39.09,20.0333333333333,41.4,22.5,38.29
40,0,19.7,46.09,19.0,45.5,19.89,45.1266666666667
60,30,22.89,45.4,22.0,44.4666666666667,23.23,45.23
70,0,25.39,48.9,24.478,47.812,26.06,45.29
50,0,20.39,35.4,17.89,37.09,20.6,38.4333333333333
90,0,20.73,45.69333333333329,19.1333333333333,42.23,20.6,41.23
260,0,23.6333333333333,40.49,22.0,39.36,23.79,39.09
50,0,21.39,35.7,18.3233333333333,38.2,22.39,35.9333333333333
80,0,17.6,36.29,16.5666666666667,36.59,18.0,37.4333333333333
20,0,20.79,39.0,18.9266666666667,39.93,21.29,38.4333333333333
50,0,24.5,38.5,23.39,37.29,26.29,38.1266666666667
40,0,21.0,43.4,19.7,44.29,21.89,42.09
30,0,19.566666666666695,37.2,17.2,39.79,20.1,38.8
60,0,25.0,47.9,23.254,49.09,26.52,45.0
50,0,17.6,43.0,16.89,42.7,18.39,43.7
100,0,22.1,42.4333333333333,20.5,44.1266666666667,23.29,39.29
90,30,19.5,35.79,17.5666666666667,36.4333333333333,19.6,36.59
70,20,21.8566666666667,38.6633333333333,18.39,42.76,22.4266666666667,37.73
40,0,20.815,37.6175,18.815,38.9,20.79,39.09
130,0,22.1666666666667,43.93,21.6,42.59,21.5,44.9
50,0,19.39,42.09,18.79,41.29,20.5,44.1633333333333
60,0,23.0,34.9666666666667,23.39,31.6666666666667,23.0333333333333,35.3266666666667
60,0,20.2,37.03,17.9633333333333,39.53,22.55,34.145
170,0,20.6,41.23,19.066666666666695,41.0266666666667,21.89,39.29
50,0,20.79,37.73,19.39,37.53,21.3566666666667,37.09
60,10,23.29,40.79,21.6,41.4,24.736,39.312
50,0,20.0,43.7,19.0,44.03,20.2,44.4
60,0,20.9633333333333,37.5666666666667,18.1,40.8266666666667,21.6,36.9333333333333
50,0,22.1,41.5,19.6,44.29,24.29,39.59
50,0,23.0,42.9633333333333,20.89,45.0,24.6,39.5
110,0,22.9633333333333,40.1633333333333,21.3566666666667,40.9333333333333,22.8233333333333,38.9633333333333
100,10,20.7675,42.7675,19.4633333333333,42.6333333333333,20.5,41.6266666666667
40,10,18.2,39.59,17.2,38.93,18.5,39.9
40,10,21.39,39.2,19.7,39.4,21.29,38.03
60,30,22.1,40.1266666666667,19.4266666666667,43.7666666666667,23.29,37.7
60,0,21.2,38.56,18.5,42.73,22.6,37.79
60,10,21.2,44.93,20.6,41.5666666666667,21.39,43.26
60,0,24.5,46.6633333333333,24.39,44.53,25.7,42.3633333333333
90,0,20.9685714285714,37.78,19.6857142857143,37.2642857142857,22.39,36.59
40,10,20.6666666666667,36.4,17.1,40.2,21.7,34.5
80,0,23.2,42.8633333333333,22.6,41.8633333333333,21.79,44.7
380,0,21.2,38.59,18.5,42.9633333333333,21.9266666666667,36.9
50,10,22.2675,38.1725,26.1333333333333,30.9666666666667,23.1,35.4
110,0,24.7,52.7,23.89,51.9333333333333,26.7,45.2
60,0,23.23,35.79,21.1,37.1633333333333,23.8233333333333,36.9333333333333
70,20,21.5,36.53,18.6333333333333,39.53,22.8233333333333,34.3266666666667
30,0,21.0,33.5225,19.6,34.0,20.2,34.4
80,10,23.3566666666667,35.0,22.0,34.0257142857143,23.9214285714286,33.0714285714286
60,0,19.89,42.79,19.2,42.3266666666667,19.79,44.26
60,0,24.5218181818182,52.0626363636364,23.6963963963964,51.0445645645646,27.2073636363636,45.8918181818182
250,0,22.5,38.3633333333333,23.0,34.86,26.3566666666667,40.26
50,0,24.2,44.7,21.79,46.73,25.89,42.29
50,0,20.1,37.2,17.29,40.5,20.76,37.7
80,0,22.6,41.1566666666667,21.2,42.3633333333333,23.0,39.23
60,0,19.79,41.06,17.9266666666667,41.9,20.29,40.7
50,0,21.29,41.23,21.5333333333333,40.1333333333333,22.29,38.4
60,0,21.075,37.245,19.952857142857095,37.2257142857143,20.21125,37.9125
70,0,20.3233333333333,40.69333333333329,19.5333333333333,39.9,20.5,39.0
100,10,23.0,49.83333333333329,22.6,44.1266666666667,22.29,46.69333333333329
60,0,22.6,44.09,20.2,47.09,24.7,40.79
50,0,23.2,41.7,20.89,44.4,24.39,38.4
60,0,20.1,39.03,18.0,40.36,20.6,38.7
70,0,20.6,36.43,19.86,37.1,21.4266666666667,34.4333333333333
60,0,25.066666666666695,39.9333333333333,28.2,31.89,26.1,38.5642857142857
40,0,20.7,43.59,19.39,44.6266666666667,21.89,42.2
60,0,22.6333333333333,37.7,21.7,37.59,22.89,38.0
60,10,20.29,38.09666666666671,18.2,39.6266666666667,20.7,39.73
60,20,21.73,47.8633333333333,20.8233333333333,46.1633333333333,22.39,45.03
80,0,19.2,41.79,18.7,41.29,18.0,43.79
40,0,23.2,45.03,21.6125,46.3175,24.79,41.9333333333333
50,0,22.1,40.9,18.89,46.26,24.1,39.2
60,0,21.39,37.2,18.8233333333333,39.0,22.6,36.4666666666667
50,0,21.2,41.4,18.39,44.7,23.1,39.59
40,0,20.066666666666695,36.1633333333333,18.2,37.4,20.2,38.2
50,0,25.2,43.2,23.89,43.4333333333333,26.79,39.9142857142857
30,0,20.89,39.4,19.0,42.4,21.79,37.4
60,30,20.2,39.29,18.39,39.9333333333333,20.7,38.59
130,0,22.3233333333333,46.09,20.2,49.26,25.2,40.53
50,0,21.29,38.95,18.89,42.4,22.1,37.29
80,0,24.5,37.69333333333329,24.26,34.56,25.2,37.714
60,0,22.0,42.4,19.79,45.59,23.7,40.2
110,0,25.6333333333333,30.79,26.5333333333333,27.8566666666667,25.2,36.0
60,0,20.89,42.09,19.1,44.7,21.6,39.09
70,0,20.26,51.1,19.6333333333333,49.09666666666671,20.4266666666667,45.6566666666667
250,30,21.0,43.5666666666667,20.5,41.56,22.26,46.0933333333333
100,0,21.7128571428571,36.9857142857143,20.3471428571429,37.3371428571429,21.0625,37.23375
70,20,22.6333333333333,41.9333333333333,20.5,43.43,25.39,40.59
40,0,20.29,42.4,19.39,42.0,20.945,44.29
70,0,23.6,44.6633333333333,23.2,42.5,24.6666666666667,40.76
40,0,21.6,45.09,20.7,44.5,22.4144444444444,44.8488888888889
70,0,24.5,36.59,22.6,37.22142857142861,24.2,32.1633333333333
50,0,20.1333333333333,37.7,18.6,38.26,20.5,36.7
70,0,20.1,36.6266666666667,18.1,37.7,22.0,37.9266666666667
